"Table 6.26: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","",""
"Vegetation type","Extent  ha","Percentage from the natural vegetation types and Forest Plantations","Percentage from the total Land area of the mini watershed"
"Dense forests","608.8","76.8","34.6"
"Shrublands","47.5","6.0","2.7"
"Grasslands","84.4","10.6","4.8"
"Forest Plantations","52.4","6.6","3.0"
"Total","793.1","100","45.0"
