"Table 3.4: Monthly average temperature details of the MWS-026","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","14.4","23.5"
"February","14.4","24.8"
"March","14.9","26.2"
"April","16.5","26.2"
"May","17.4","25.9"
"June","17.3","24.3"
"July","17.1","24.0"
"August","16.8","24.5"
"September","16.5","24.7"
"October","16.2","24.6"
"November","16.0","24.1"
"December","15.4","23.3"
