"Table 5.1: Distribution of soil erosion hazard classes in MWS-003","","",""
"Category","Critical.Range","Area..ha.","Area...."
"Very low","0-5 t ha-1 y-1","630.7","35.1"
"Low","5-10 t ha-1 y-1","172.1","9.1"
"Moderate","10-20 t ha-1 y-1","254.7","14.2"
"High","20-50 t ha-1 y-1","340.6","18.9"
"Very high",">50 t ha-1 y-1","400.3","22.3"
