"Table 2.4: Monthly average temperature details of the MWS-031","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","13.1","21.4"
"February","13.0","22.8"
"March","13.5","24.1"
"April","15.0","24.3"
"May","15.7","24.4"
"June","15.5","22.8"
"July","15.3","22.6"
"August","15.1","22.9"
"September","14.9","23.1"
"October","14.8","22.8"
"November","14.7","22.1"
"December","14.0","21.3"
