"Table 5.17: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","158.3","20.0","8.1"
"Shrublands","131.2","16.6","6.7"
"Grasslands","329.0","41.7","16.9"
"Forest Plantations","171.4","21.7","8.8"
"Total Vegetation","789.9","100.0","40.5"
