Forest reserve,Rank value of Deforestation and Degradation,,,,
,Forest fires,Encroachments,Over grassing,Cutting for fire wood,Land slides
Malulla forest,2,3,5,4,1
Diyathalakanda other state forest,1,3,5,4,2
Mirahampe 1,1`,-,-,2,-
