"Table 2.4: Monthly average temperature details of the MWS-013","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","27.8","18.0"
"February","29.4","17.9"
"March","30.8","18.7"
"April","30.6","20.2"
"May","30.0","21.0"
"June","28.6","21.1"
"July","28.2","20.9"
"August","28.8","20.5"
"September","29.0","20.1"
"October","29.0","19.9"
"November","28.3","19.5"
"December","27.5","19.1"
