"Table 6.31: Forest reserves and their protection status in MWS-023","","","","",""
"Forest reserve","Total Extent","Peripheral length  Km","Gazette  No","Gazette date","Length of boundary demarcated with concrete posts  Km"
"Kandapola Seethaeliya","2599.3","-","1559/12","22.07.2008","3.3"
"Pandithaya kumbura","11.26","13.2","-","-","13.2"
"Algithenna","39.53","10.5","-","-","10.5"
