"Table 5.30: Vegetation types in the MWS-020-2","","",""
"Vegetation type","Extent  ha","Percentage from the natural vegetation types and Forest Plantations","Percentage from the total Land area of the mini watershed"
"Dense forests","289.4","74.1","31.6"
"Shrublands","60.0","15.4","6.6"
"Grasslands","2.7","0.7","0.3"
"Forest Plantations","38.4","9.8","4.2"
"Total","390.5","100","42.7"
