"Table 2.4: Monthly average temperature details of the MWS-020-2","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","26.9","17.2"
"February","28.3","17.1"
"March","29.7","17.8"
"April","29.6","19.3"
"May","29.1","20.1"
"June","27.7","20.2"
"July","27.3","20.0"
"August","27.9","19.6"
"September","28.0","19.3"
"October","28.0","19.0"
"November","27.3","18.7"
"December","26.5","18.2"
