"Table 5.1: Distribution of soil erosion hazard classes in MWS-125","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","652.4","33.6"
"Low","5-10 t ha-1 y-1","110.0","5.7"
"Moderate","10-20 t ha-1 y-1","187.8","9.7"
"High","20-50 t ha-1 y-1","397.5","20.5"
"Very high",">50 t ha-1 y-1","591.6","30.5"
