"Table 5.16: Vegetation types in the MWS-125.","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","230.5","30.3","11.9"
"Shrublands","276.0","36.2","14.2"
"Grasslands","88.0","11.6","4.5"
"Forest Plantations","166.5","21.9","8.6"
"Total Vegetation","761.0","100.0","39.2"
