"Table 2.5: GN-wise demographic details of the MWS-125","","","","",""
"GND No","GN Name","No  of Houses","No  of families","Female","Male"
"1147","Panvilathenna","350","372","616","615"
"1141","Masgolla","580","637","1045","1019"
"1138","Gurukele","402","419","907","805"
"1142","Hunugala","541","611","824","804"
"1134","Ududeniya","340","355","540","517"
,"Total","2213","2394","3932","3760"
