"Table 2.3: Monthly average rainfall details of the MWS-125",""
"Month","Monthly Rainfall  mm"
"January","154"
"February","108"
"March","131"
"April","274"
"May","218"
"June","177"
"July","179"
"August","164"
"September","196"
"October","352"
"November","329"
"December","273"
"Annual","2555"
