"Table 2.4: Monthly average temperature details of the MWS-125","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","27.1","16.6"
"February","28.4","16.7"
"March","29.4","17.4"
"April","29.0","18.9"
"May","28.2","19.8"
"June","26.6","20.0"
"July","26.1","19.9"
"August","26.7","19.4"
"September","27.0","19.0"
"October","27.3","18.7"
"November","27.1","18.4"
"December","26.5","17.8"
