"Table 2.2: Land use and land cover details of MWS-021-2","","",""
"No","Land cover","Area","NA"
,,"ha","%"
"1","Forest lands","358.3","99.8%"
"2","Forest plantation","0.1","0.0%"
"3","Home garden","0.4","0.1%"
"4","Tea","0.3","0.1%"
,"Total","359.1","100.0%"
