"Table 5.14: Vegetation types in MWS-021-2","","",""
"Vegetation type","Extent  ha","Percentage from the natural vegetation types and Forest Plantations","Percentage from the total Land area of the mini watershed"
"Dense forests","224.1","62.5","62.5"
"Shrublands","-","-","-"
"Grasslands","-","-","-"
"Forest Plantations","134.7","37.5","37.5"
"Total","358.8","100","100"
