Year,Extent (ha),,Cost (Rs.),,,Community contribution,Project contribution
,RP,DP,RP,DP,Total,,Total
2025,1,1,630000,500000,1130000,Labour and equipment cost borne by the TSH,1130000
2026,0.5,1,315000,500000,815000,,815000
2027,1,1,630000,500000,1130000,,1130000
,,,,Total,,,3075000
