"Table 5.40: Current situation of major export crops",""
"Export Crop","Annual Production kg"
"Coffee","4400"
"Pepper","900"
"Vanilla","200"
"Clove","150"
"Cinnamon","100"
"Nutmeg","10"
"Ginger","600"
"Turmeric","400"
