"Table 5.1: Distribution of soil erosion hazard classes in MWS-009","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","445.2","35.1%"
"Low","5-10 t ha-1 y-1","122.9","9.7%"
"Moderate","10-20 t ha-1 y-1","174.8","13.8%"
"High","20-50 t ha-1 y-1","270.0","21.3%"
"Very high",">50 t ha-1 y-1","256.1","20.2%"
