"Table 5.33: Current situation of major export crops",""
"Export Crop","Annual Production kg"
"Coffee","7,400"
"Pepper","17,920"
"Cocoa","750"
"Vanilla","4,810"
"Clove","2,345"
"Cinnamon","3,380"
"Nutmeg","500"
"Ginger","12,450"
"Turmeric","9,190"
