"Table 5.1: Distribution of soil erosion hazard classes in MWS-107-1","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","87.6","36.6"
"Low","5-10 t ha-1 y-1","31.4","13.1"
"Moderate","10-20 t ha-1 y-1","50.8","21.2"
"High","20-50 t ha-1 y-1","53.5","22.3"
"Very high",">50 t ha-1 y-1","16.2","6.8"
