"Table 2.4: Monthly average temperature details of the MWS-019","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","26.2","16.4"
"February","27.6","16.4"
"March","28.9","17.1"
"April","28.7","18.5"
"May","28.3","19.3"
"June","26.8","19.5"
"July","26.3","19.3"
"August","26.9","18.9"
"September","27.1","18.6"
"October","27.1","18.3"
"November","26.6","18.0"
"December","25.8","17.5"
