"Table 5.57: Current situation of major export crops",""
"Export Crop","Annual Production  kg"
"Coffee","21500"
"Pepper","16770"
"Vanilla","350"
"Clove","100"
"Cinnamon","4100"
"Ginger","8400"
"Turmeric","8000"
