"Table 5.20: Deforestation and degradation drivers in the MWS-016","","",""
"Forest reserve","Rank value","NA","NA  1"
,"Forest fires","Encroachments","Cutting for firewood"
"Piduruthalagala Conservation Forest","1","3","2"
