"Table 2.5: GN-wise demographic details of the MWS-016","","","","",""
"GND No","GND Name","No  of Houses","No  of Families","Female","Male"
"512I","Hunukotuwa","215","241","394","353"
"512H","Malsara Nuwara","180","266","426","415"
"512B","Mandaram Nuwara","0","188","386","345"
"512G","Medawela","146","175","257","263"
"512D","Udawela1","189","306","532","511"
,"Total","730","1176","1995","1887"
