"Table 2.3: Monthly average rainfall details of the MWS-016",""
"Month","Monthly Rainfall  mm"
"January","249"
"February","138"
"March","132"
"April","203"
"May","177"
"June","116"
"July","124"
"August","126"
"September","154"
"October","293"
"November","340"
"December","362"
"Annual","2413"
