"Table 2.4: Monthly average temperature details of the MWS-016","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","23.2","13.7"
"February","24.5","13.5"
"March","25.6","14.1"
"April","25.6","15.4"
"May","25.2","16.4"
"June","23.4","16.6"
"July","22.8","16.4"
"August","23.5","16.0"
"September","23.7","15.8"
"October","23.8","15.6"
"November","23.5","15.3"
"December","22.8","14.6"
