"Table 2.4: Monthly average temperature details of the MWS-126-2","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","28.0","17.5"
"February","29.3","17.5"
"March","30.2","18.3"
"April","29.6","19.8"
"May","28.8","20.6"
"June","27.4","20.8"
"July","26.9","20.7"
"August","27.4","20.2"
"September","27.6","19.8"
"October","28.0","19.6"
"November","27.8","19.2"
"December","27.3","18.7"
