"Table 5.14: Summary of cost of rehabilitation of tanks located in MWS-126-2",""
"Tank name","Cost  LKR"
"Oruthota Thenna Tank","990,000"
"Doluwa Tank","0"
"Nawa Gurukele Tank","577,500"
"Anga Wewa","2,139,500"
"Wickramabahu Tank","1,210,000"
"Pussethenna Wewa","863,500"
"Kande Wewa","2,150,500"
"Siyambalagaha Mula Wewa","847,000"
"Total","=SUM(ABOVE) 8,778,000"
