"Table 5.34: Suitable species for restoration and home garden enrichment","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","0.0","0.0","0.0"
"Shrublands","17.0","53.3","0.9"
"Grasslands","13.5","42.4","0.7"
"Forest Plantations","1.4","4.3","0.1"
"Total Vegetation","31.9","100.0","1.7"
