"Table 5.1: Distribution of soil erosion hazard classes in MWS-102","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","1020.8","57.7"
"Low","5-10 t ha-1 y-1","234.4","13.3"
"Moderate","10-20 t ha-1 y-1","251.5","14.2"
"High","20-50 t ha-1 y-1","198.6","11.2"
"Very high",">50 t ha-1 y-1","63.0","3.6"
