"Table 2.3: Monthly average rainfall details of the MWS-102",""
"Month","Monthly Rainfall  mm"
"January","91"
"February","62"
"March","97"
"April","179"
"May","117"
"June","88"
"July","71"
"August","82"
"September","95"
"October","240"
"November","245"
"December","206"
"Annual","1573"
