"Table 2.4: Monthly average temperature details of the MWS-102","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","28.7","18.7"
"February","30.3","18.8"
"March","32.0","19.5"
"April","31.8","21.2"
"May","31.1","21.9"
"June","29.7","22.0"
"July","29.2","21.8"
"August","29.9","21.4"
"September","30.1","21.0"
"October","20.7","30.1"
"November","29.3","20.3"
"December","28.4","19.9"
