"Table 3.4: Monthly average temperature details of the MWS-039","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","14.9","24.0"
"February","14.9","25.4"
"March","15.5","26.9"
"April","17.1","27.0"
"May","17.8","26.8"
"June","17.8","25.3"
"July","17.5","25.0"
"August","17.3","25.5"
"September","17.0","25.6"
"October","16.8","25.4"
"November","16.5","24.7"
"December","16.0","23.8"
