"Table 5.1: Distribution of soil erosion hazard classes in MWS-039.","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","626.7","34.3"
"Low","5-10 t ha-1 y-1","201.8","11.0"
"Moderate","10-20 t ha-1 y-1","216.0","11.8"
"High","20-50 t ha-1 y-1","153.2","8.4"
"Very high",">50 t ha-1 y-1","632.0","34.5"
