"Table 2.4: Monthly average temperature details of the MWS-128","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","27.2","16.9"
"February","28.6","17.0"
"March","29.8","17.7"
"April","29.4","19.2"
"May","28.6","20.2"
"June","27.1","20.3"
"July","26.6","20.1"
"August","27.2","19.7"
"September","27.4","19.3"
"October","27.7","19.0"
"November","27.4","18.6"
"December","26.7","18.2"
