"Table 2.5: GN-wise demographic details of the MWS-128","","","","",""
"GND No","GN Name","No  of Houses","No  of families","Female","Male"
"1136","Nawa Nillamba","513","525","1073","997"
"1132","Mulgama","229","259","453","416"
"1135","Palledelthota","926","945","1848","1696"
"1140","Thumpelawaka","312","410","661","532"
"1133","Pitawala","400","469","870","782"
,"Total","2380","2608","4905","4423"
