"Table 5.1: Distribution of soil erosion hazard classes in MWS-128","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","652.6","33.9"
"Low","5-10 t ha-1 y-1","124.2","6.4"
"Moderate","10-20 t ha-1 y-1","186.8","9.7"
"High","20-50 t ha-1 y-1","373.4","19.4"
"Very high",">50 t ha-1 y-1","589.8","30.6"
