"Table 5.4: Details of minor tanks available in MWS-128","","",""
"Name of Tank","Custodianship","Location details","Remarks"
"Nawa Nillamba Tank","DAD","7.201426 N 
80.651900 E","Desilting and development of the tank for drinking water."
