"Table 5.1: Distribution of soil erosion hazard classes in MWS-124-2","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","469.7","31.6"
"Low","5-10 t ha-1 y-1","110.6","7.4"
"Moderate","10-20 t ha-1 y-1","178.4","12.0"
"High","20-50 t ha-1 y-1","309.6","20.8"
"Very high",">50 t ha-1 y-1","416.8","28.1"
