"Table 5.12: Potential for tourism development and promotion in the area",""
"GND","Tourist Attractions"
"Millagahamula","Bishani waterfalls"
"Pabadeniya","Bachcha gala"
"Rajathalawa","Twins Bridge Levallon"
"Pupuressa","Gigiraka ella"
