"Table 2.5: GN-wise demographic details of the MWS-124-2","","","","",""
"GND No","GN Name","No  of Houses","No  of families","Female","Male"
"1173","Millagahamula","418","441","815","798"
"1148","Pabadeniya","230","252","374","388"
"1182","Rajathalawa","346","352","631","560"
"1181","Pupuressa","1435","1592","2713","2704"
,"Total","2429","2637","4533","4450"
