"Table 5.15: Forest reserves and their protection status in MWS-038","","","","",""
"Forest reserve","Total Extent","Peripheral length in the MWS  Km","Gazette  No","Gazette date","Length of boundary demarcated with concreate posts  Km"
"Bolagandawela forest 
(A part of a VRR sanctuary)","2205.4","13.5","-","-","-"
