"Table 2.3: Monthly average rainfall details of the MWS-038",""
"Month","Monthly Rainfall  mm"
"January","305"
"February","170"
"March","116"
"April","159"
"May","106"
"June","33"
"July","43"
"August","57"
"September","85"
"October","239"
"November","354"
"December","424"
"Annual","2090"
