"Table 5.1: Distribution of soil erosion hazard classes in MWS-038","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","288.8","41.4"
"Low","5-10 t ha-1 y-1","117.9","16.9"
"Moderate","10-20 t ha-1 y-1","93.4","13.4"
"High","20-50 t ha-1 y-1","39.7","5.7"
"Very high",">50 t ha-1 y-1","158.2","22.7"
