"Table 2.3: Monthly average rainfall details of the MWS-011",""
"Month","Monthly Rainfall  mm"
"January","238"
"February","141"
"March","130"
"April","267"
"May","208"
"June","153"
"July","165"
"August","146"
"September","181"
"October","351"
"November","358"
"December","373"
"Annual","2711"
