Forest Reserve,Rank value of causes of forest fires,,,,
,Recklessness,To obtain fresh grass,Sabotaging,Malicious entertainment,Burning residues for agricultural activities
Bihiriella forest,1,3,5,4,2
Aspanthiya forest,4,1,3,2,5
