"Table 2.2: Land use and land cover details of MWS-040","","",""
"No","Land cover","Area","NA"
,,"ha","%"
"1","Forest lands","1477.44","79.16%"
"2","Grass land","14.07","0.75%"
"3","Rocky area","343.90","18.43%"
"4","Water bodies","31.04","1.66%"
,"Total","1866.45","100.00%"
