"Table 5.11: Cost estimate of stream protection related proposals with locations","","","","","",""
"GND No","X Name of Spring and place","N","E","Observation","Description","Amount  Rs"
"521 A","Malaoya","7.119765","80.924071","During the rainy season when too much water flows, Bank erosion occur","9\" thk flat Rubble paving in 1:6 Cement mortarStream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat1.5m spacingin2rows,BetelplantsVPat3mspacingin1row,GreengramasacovercropVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5mx 1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomlymixed seedlingsandplantingat3.5mx3.5mgridintervalReplantingbamboospeciesandvetivergrassorriparianspecies","347,075.00"
"521 A","Narangahakandura","7.121985","80.924981","During the rainy season when too much water flows, Bank erosion occur","9\" thk flat Rubble paving in 1:6 Cement mortarStream/canalreservationprotectionbyearthfillingofstripof1.5mto2mwideand averageDepthof0.5mVegetativecoverimprovingfornarrowstrips(1.5m‐2.0mwide)withArecanutseedlingsat1.5m spacingin2rows,BetelplantsVPat3mspacingin1row,GreengramasacovercropVegetativecoverimprovingaroundstructures(5mx10m)withArecanutseedlingin1.5mx 1.5mgrid,Kumbuk/Mee/Godapara/Kaduru/Aththikka/WalDel/Kekuna/randomlymixed seedlingsandplantingat3.5mx3.5mgridintervalReplantingbamboospeciesandvetivergrassorriparianspecies","298,675.00"
"Total",,"645,750.00",,,,
