"Table 2.3: Monthly average rainfall details of the MWS-040",""
"Month","Monthly Rainfall  mm"
"January","305"
"February","179"
"March","99"
"April","113"
"May","72"
"June","16"
"July","22"
"August","39"
"September","61"
"October","203"
"November","351"
"December","420"
"Annual","1880"
