"Table 2.4: Monthly average temperature details of the MWS-040","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","15.3","24.4"
"February","15.2","25.8"
"March","15.8","27.4"
"April","17.4","27.5"
"May","18.2","27.3"
"June","18.1","25.9"
"July","17.8","25.6"
"August","17.6","26.0"
"September","17.3","26.2"
"October","17.1","25.9"
"November","16.9","25.1"
"December","16.3","24.3"
