"Table 2.4: Monthly average temperature details of the MWS-001","",""
"Month.","Temperature","NA."
"","Maximum","Minimum"
"January","28.2","18.2"
"February","29.8","18.2"
"March","31.2","19.0"
"April","30.9","20.5"
"May","30.2","21.3"
"June","28.8","21.4"
"July","28.3","21.3"
"August","28.9","20.8"
"September","29.1","20.4"
"October","29.2","20.2"
"November","28.6","19.8"
"December","27.9","19.4"
