"Table 5.1: Distribution of soil erosion hazard classes in MWS-041.","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","1270.5","69.8%"
"Low","5-10 t ha-1 y-1","264.7","14.5%"
"Moderate","10-20 t ha-1 y-1","170.5","9.4%"
"High","20-50 t ha-1 y-1","55.8","3.1%"
"Very high",">50 t ha-1 y-1","57.9","3.2%"
