"Table 5.20: Forest reserves and their protection status in MWS-041","","","","",""
"Forest reserve","Total Extent","Peripheral length  Km","Gazette  No","Gazette date","Length of boundary demarcated with concreate posts  Km"
"Bolagandawela forest
(A part of VRR sanctuary)","2205.4","20.2","-","-","-"
