"Table 2.4: Monthly average temperature details of the MWS-041","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","15.5","24.7"
"February","15.4","26.2"
"March","16.0","27.7"
"April","17.7","27.8"
"May","18.5","27.5"
"June","18.4","26.1"
"July","18.2","25.7"
"August","17.9","26.2"
"September","17.6","26.4"
"October","17.4","26.2"
"November","17.1","25.5"
"December","16.6","24.6"
