"Table 5.15: Vegetation types in the MWS-100-1","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","23.5","66.4","1.9"
"Shrublands","3.6","10.2","0.3"
"Grasslands","5.7","16.1","0.5"
"Forest Plantations","2.6","7.3","0.2"
"Total Vegetation","35.4","100.0","2.9"
