"Table 2.2: Land use and land cover details of MWS-100-1","","",""
"No","Land cover","Area","NA"
,,"ha","%"
"1","Bare land","0.55","0.22%"
"2","Forest lands","23.49","9.30%"
"3","Forest plantation","2.58","1.02%"
"4","Grass land","5.70","2.26%"
"5","Home garden","141.62","56.06%"
"6","Paddy","23.70","9.38%"
"7","Perennials","0.16","0.06%"
"8","Scrub land","3.61","1.43%"
"9","Tea","51.19","20.27%"
,"Total","252.60","100.00%"
