"Table 5.1: Distribution of soil erosion hazard classes in MWS-100-1","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","80.2","31.7"
"Low","5-10 t ha-1 y-1","29.3","11.6"
"Moderate","10-20 t ha-1 y-1","50.8","20.1"
"High","20-50 t ha-1 y-1","64.7","25.6"
"Very high",">50 t ha-1 y-1","27.6","10.9"
