"Table 3.4: Monthly average temperature details of the MWS-030","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","15.4","24.8"
"February","15.4","26.2"
"March","16.0","27.7"
"April","17.7","27.7"
"May","18.5","27.4"
"June","18.5","25.9"
"July","18.2","25.5"
"August","17.9","26.0"
"September","17.6","26.2"
"October","17.3","26.1"
"November","17.1","25.4"
"December","16.5","24.6"
