Year,Extent (ha),,Cost (LKR),,,Community Contribution,GoSL Contribution
,RP,DP,RP,DP,Total,,Total
2025,2,2,"1,260,000","1,000,000","2,260,000",Labour and equipment cost borne by the TSH,"2,260,000"
2026,1,2,"630,000","1,000,000","1,630,000",,"1,630,000"
2027,1.5,2,"945,000","1,000,000","1,945,000",,"1,945,000"
,Total,,,,,,"5,835,000"
