"Table 3.5: GN-wise demographic details of the MWS-027","","","","",""
"GND No","GND Name","No  of Houses","No  of Families","Female","Male"
"516C","Werellapathana","292","342","552","510"
"516","Ketakandura","124","136","241","215"
"516D","Mahapathana","147","165","340","297"
"516A","Kendagolla","41","47","77","63"
"516B","Egodakanda","280","341","533","533"
"515E","Maha Uva","762","918","1563","1514"
,"Total","1646","1949","3306","3132"
