"Table 6.22: Estimate of domestic water supply related activities",""
"Name of the Tank","Cost"
"Dam Division Lake","1,575,000.00"
"Katukithula wewa","1,125,000.00"
"Halmee wewa","1,800,000.00"
"Maha Kendagaha Madiththa wewa","2,550,000.00"
"Nattaramandiya",
"Kendagaha Maditta wewa","1,020,000.00"
"Pambe wewa","625,000.00"
"Total","8,695,000.00"
