"Table 3.4: Monthly average temperature details of the MWS-027","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","14.0","22.9"
"February","14.0","24.3"
"March","14.5","25.6"
"April","16.1","25.7"
"May","16.9","25.5"
"June","16.8","23.9"
"July","16.6","23.5"
"August","16.3","24.0"
"September","16.0","24.2"
"October","15.8","24.1"
"November","15.6","23.5"
"December","15.0","22.7"
